,date,URL,content,id
44,2022-12-10 23:00:34+00:00,https://twitter.com/Ars_Faivre/status/1601713511775641601,#Russia attacks #Ukraine : Same BMP1: https://t.co/tB5F5pBxYe https://t.co/VHdCC0quEh,1601713511775641601
45,2022-12-10 23:00:29+00:00,https://twitter.com/cmessliving/status/1601713490170769408,#doctor #NurseTwitter #Soldiers #Bakhmut #Ukraine #RussiaIsATerroristState #PutinWarCrimes https://t.co/JikfJ6e82s,1601713490170769408
46,2022-12-10 23:00:27+00:00,https://twitter.com/fk_689/status/1601713485208920064,"Ukrainian artillery Destroys Russian armored vehicle and its Crew.
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/3SVxg0TDl5",1601713485208920064
47,2022-12-10 23:00:12+00:00,https://twitter.com/vbl68/status/1601713419467784192,"GoPro footage!! Ukrainian troops attacked Russian soldiers brutally in a trench near Bakhmut
#Canada #Germany #America #Ukraine #Bakhmut https://t.co/wKjNfRBtcP",1601713419467784192
48,2022-12-10 23:00:11+00:00,https://twitter.com/NikkhahTourage/status/1601713415227322368,"⚠️#MI6  PROPAGANDA OUTLET
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Saudi #Zelensky 
#Germany #Deutschland 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
#Russia #Syria #China https://t.co/hxdRQn1KKP",1601713415227322368
49,2022-12-10 23:00:08+00:00,https://twitter.com/CalDisasters/status/1601713404883763200,#Ukraine #RussoUkrainianWar #Russia https://t.co/bX1CyRID7H,1601713404883763200
50,2022-12-10 23:00:02+00:00,https://twitter.com/24talker/status/1601713377440665603,"Russia to send Iran top fighter jets in return for kamikaze drones

#Ukraine #UkraineRussianWar #RussiaUkraineWar #Russia #RussiaIsLosing
https://t.co/DOdLzPdlyV",1601713377440665603
51,2022-12-10 23:00:00+00:00,https://twitter.com/iamthinkernice/status/1601713372239728647,"Russian combat losses in #Ukraine war on all fronts including #Kherson, Donetsk and Kharkiv fronts as of Dec. 10, according to the Armed Forces of Ukraine.
https://t.co/J8GUHi4GhH",1601713372239728647
52,2022-12-10 22:59:49+00:00,https://twitter.com/JordanRLinn/status/1601713322067369988,"🇩🇪 ""When the war started, 35% of our fossil fuels came from #Russia. And today, we are down to 3%. At the end of this year, we will be at zero.” - German Minister of State. #Germany #NATO #Ukraine  https://t.co/hm7LFJ1K1A",1601713322067369988
53,2022-12-10 22:59:47+00:00,https://twitter.com/yusr18413764/status/1601713316162064384,"Ukraine Forces remove multiple Russian machine guns from the battlefield via drone dropped munitions
#russia #Germany #Ukraine #Bakhmut #amireca https://t.co/nn2hPSKyW3",1601713316162064384
